time,temperature,humidity,co2
2025-05-13 14:15:00,26.62,46.38,290.0
2025-05-13 14:20:00,26.7,45.7,292.4
2025-05-13 14:25:00,26.88,49.74,284.6
2025-05-13 14:30:00,26.92,43.74,292.4
2025-05-13 14:35:00,27.08,45.72,291.4
2025-05-13 14:40:00,27.28,46.2,288.8
2025-05-13 14:45:00,27.82,43.16,290.8
2025-05-13 14:50:00,28.92,40.81,295.3
2025-05-13 14:55:00,28.94,39.9,293.8
2025-05-13 15:00:00,27.98,39.32,299.8
2025-05-13 15:05:00,27.58,39.1,302.6
2025-05-13 15:10:00,27.96,38.08,298.6
2025-05-13 15:15:00,28.42,39.2,294.2
2025-05-13 15:20:00,28.86,38.42,296.6
2025-05-13 15:25:00,29.04,39.52,294.4
2025-05-13 15:30:00,29.08,35.88,300.6
2025-05-13 15:35:00,28.32,34.18,309.0
2025-05-13 15:40:00,27.04,35.34,311.6
2025-05-13 15:45:00,26.52,40.26,307.0
2025-05-13 15:50:00,26.56,44.16,301.0
2025-05-13 15:55:00,26.76,46.68,296.8
2025-05-13 16:00:00,26.62,48.64,295.0
2025-05-13 16:05:00,26.68,52.7,290.2
2025-05-13 16:10:00,26.92,53.72,286.6
2025-05-13 16:15:00,27.24,53.54,285.0
2025-05-13 16:20:00,27.48,53.86,279.0
2025-05-13 16:25:00,27.52,49.2,282.8
2025-05-13 16:30:00,27.18,48.1,289.6
2025-05-13 16:35:00,26.96,50.4,286.8
2025-05-13 16:40:00,26.74,51.46,285.2
2025-05-13 16:45:00,26.6,54.98,282.8
2025-05-13 16:50:00,26.56,56.64,279.2
2025-05-13 16:55:00,26.6,59.22,275.2
2025-05-13 17:00:00,26.5,59.3,272.4
2025-05-13 17:05:00,26.18,60.78,272.6
2025-05-13 17:10:00,25.9,61.6,272.6
2025-05-13 17:15:00,25.56,61.26,273.6
2025-05-13 17:20:00,25.24,65.74,270.2
2025-05-13 17:25:00,24.98,64.78,269.8
2025-05-13 17:30:00,24.52,62.4,275.6
2025-05-13 17:35:00,24.18,61.02,279.2
2025-05-13 17:40:00,24.0,66.1,277.0
2025-05-13 17:45:00,24.0,68.74,272.4
2025-05-13 17:50:00,24.1,69.44,271.4
2025-05-13 17:55:00,24.12,71.58,269.8
2025-05-13 18:00:00,24.2,73.34,266.6
2025-05-13 18:05:00,24.12,74.76,265.0
2025-05-13 18:10:00,24.02,75.84,263.4
2025-05-13 18:15:00,23.82,74.34,264.0
2025-05-13 18:20:00,23.46,71.32,269.2
2025-05-13 18:25:00,23.06,66.52,273.2
2025-05-13 18:30:00,22.58,68.72,277.2
2025-05-13 18:35:00,22.28,66.02,276.2
2025-05-13 18:40:00,21.88,62.28,282.6
2025-05-13 18:45:00,21.42,55.4,288.4
2025-05-13 18:50:00,21.02,55.66,290.0
2025-05-13 18:55:00,20.72,56.04,293.2
2025-05-13 19:00:00,20.42,53.5,296.2
2025-05-13 19:05:00,20.06,51.26,298.4
2025-05-13 19:10:00,19.7,48.06,299.8
2025-05-13 19:15:00,19.36,43.88,301.6
2025-05-13 19:20:00,19.04,43.52,301.8
2025-05-13 19:25:00,18.78,44.56,302.6
2025-05-13 19:30:00,18.54,44.86,301.6
2025-05-13 19:35:00,18.32,45.36,302.8
2025-05-13 19:40:00,18.12,46.16,301.8
2025-05-13 19:45:00,17.96,46.32,302.4
2025-05-13 19:50:00,17.84,46.5,302.2
2025-05-13 19:55:00,17.74,45.76,300.6
2025-05-13 20:00:00,17.62,45.5,302.2
2025-05-13 20:05:00,17.56,44.94,298.8
2025-05-13 20:10:00,17.46,44.74,300.6
2025-05-13 20:15:00,17.34,44.26,298.2
2025-05-13 20:20:00,17.24,44.56,299.2
2025-05-13 20:25:00,17.2,44.06,297.0
2025-05-13 20:30:00,17.06,43.38,296.4
2025-05-13 20:35:00,16.96,44.06,297.0
2025-05-13 20:40:00,16.88,44.32,296.8
2025-05-13 20:45:00,16.82,43.66,297.4
2025-05-13 20:50:00,16.74,44.26,297.2
2025-05-13 20:55:00,16.72,45.58,296.0
2025-05-13 21:00:00,16.92,48.0,297.0
2025-05-13 21:05:00,17.12,49.94,300.2
2025-05-13 21:10:00,17.24,51.54,301.2
2025-05-13 21:15:00,17.3,53.44,302.4
2025-05-13 21:20:00,17.4,55.08,307.2
2025-05-13 21:25:00,17.34,56.92,307.6
2025-05-13 21:30:00,17.32,57.88,309.0
2025-05-13 21:35:00,17.3,59.72,310.8
2025-05-13 21:40:00,17.3,61.16,312.6
2025-05-13 21:45:00,17.22,62.36,312.6
2025-05-13 21:50:00,17.16,63.48,314.2
2025-05-13 21:55:00,17.1,65.06,314.0
2025-05-13 22:00:00,17.02,66.14,314.4
2025-05-13 22:05:00,16.96,67.24,316.8
2025-05-13 22:10:00,16.88,68.08,318.0
2025-05-13 22:15:00,16.8,68.6,318.8
2025-05-13 22:20:00,16.8,69.58,318.8
2025-05-13 22:25:00,16.9,70.28,320.4
2025-05-13 22:30:00,16.98,71.14,321.0
2025-05-13 22:35:00,17.0,72.38,323.4
2025-05-13 22:40:00,17.0,73.18,325.4
2025-05-13 22:45:00,17.0,73.92,326.6
2025-05-13 22:50:00,17.0,74.84,327.8
2025-05-13 22:55:00,17.0,75.46,328.8
2025-05-13 23:00:00,17.0,75.96,328.8
2025-05-13 23:05:00,17.0,76.46,331.2
2025-05-13 23:10:00,16.94,76.96,332.0
2025-05-13 23:15:00,16.9,77.18,332.4
2025-05-13 23:20:00,16.9,77.38,331.8
2025-05-13 23:25:00,16.88,77.68,332.0
2025-05-13 23:30:00,16.82,78.14,333.6
2025-05-13 23:35:00,16.8,78.34,333.0
2025-05-13 23:40:00,16.78,78.58,334.8
2025-05-13 23:45:00,16.72,79.0,333.8
2025-05-13 23:50:00,16.7,79.12,333.8
2025-05-13 23:55:00,16.64,79.48,334.2
2025-05-14 00:00:00,16.6,79.74,334.8
2025-05-14 00:05:00,16.56,80.0,333.4
2025-05-14 00:10:00,16.5,80.02,335.0
2025-05-14 00:15:00,16.5,80.34,336.0
2025-05-14 00:20:00,16.42,80.12,335.8
2025-05-14 00:25:00,16.4,80.28,335.8
2025-05-14 00:30:00,16.4,80.32,336.4
2025-05-14 00:35:00,16.32,80.22,334.4
2025-05-14 00:40:00,16.3,80.06,334.6
2025-05-14 00:45:00,16.3,80.7,334.4
2025-05-14 00:50:00,16.22,81.16,337.0
2025-05-14 00:55:00,16.2,81.34,337.0
2025-05-14 01:00:00,16.16,81.48,336.6
2025-05-14 01:05:00,16.1,81.46,335.6
2025-05-14 01:10:00,16.1,81.72,337.0
2025-05-14 01:15:00,16.0,82.2,339.2
2025-05-14 01:20:00,16.0,82.4,339.4
2025-05-14 01:25:00,15.92,82.76,338.6
2025-05-14 01:30:00,15.9,83.08,339.4
2025-05-14 01:35:00,15.84,83.04,339.4
2025-05-14 01:40:00,15.8,83.2,339.8
2025-05-14 01:45:00,15.8,82.82,338.2
2025-05-14 01:50:00,15.8,83.08,336.4
2025-05-14 01:55:00,15.7,83.26,337.8
2025-05-14 02:00:00,15.7,83.78,339.2
2025-05-14 02:05:00,15.7,83.96,337.8
2025-05-14 02:10:00,15.7,84.2,338.8
2025-05-14 02:15:00,15.68,84.42,339.8
2025-05-14 02:20:00,15.6,84.26,340.6
2025-05-14 02:25:00,15.6,84.46,339.0
2025-05-14 02:30:00,15.6,84.62,339.8
2025-05-14 02:35:00,15.6,84.52,339.0
2025-05-14 02:40:00,15.58,84.58,339.6
2025-05-14 02:45:00,15.5,84.84,340.6
2025-05-14 02:50:00,15.5,85.12,340.0
2025-05-14 02:55:00,15.5,85.28,339.6
2025-05-14 03:00:00,15.4,85.34,339.6
2025-05-14 03:05:00,15.4,85.62,340.0
2025-05-14 03:10:00,15.4,85.82,340.8
2025-05-14 03:15:00,15.3,85.94,340.4
2025-05-14 03:20:00,15.3,86.06,340.2
2025-05-14 03:25:00,15.28,86.18,340.2
2025-05-14 03:30:00,15.2,86.36,340.0
2025-05-14 03:35:00,15.2,86.5,341.8
2025-05-14 03:40:00,15.16,86.82,340.4
2025-05-14 03:45:00,15.1,86.7,340.2
2025-05-14 03:50:00,15.08,86.54,339.8
2025-05-14 03:55:00,15.0,86.18,340.4
2025-05-14 04:00:00,15.0,86.44,339.6
2025-05-14 04:05:00,15.0,86.6,340.0
2025-05-14 04:10:00,14.98,86.9,340.2
2025-05-14 04:15:00,14.94,87.18,340.4
2025-05-14 04:20:00,14.9,87.36,340.2
2025-05-14 04:25:00,14.9,87.3,340.6
2025-05-14 04:30:00,14.9,87.3,339.6
2025-05-14 04:35:00,14.84,87.04,341.8
2025-05-14 04:40:00,14.8,86.54,338.0
2025-05-14 04:45:00,14.8,87.02,339.2
2025-05-14 04:50:00,14.8,87.26,339.2
2025-05-14 04:55:00,14.78,87.1,339.8
2025-05-14 05:00:00,14.7,87.16,340.2
2025-05-14 05:05:00,14.7,87.22,337.8
2025-05-14 05:10:00,14.66,87.56,340.2
2025-05-14 05:15:00,14.6,87.42,338.8
2025-05-14 05:20:00,14.6,87.46,338.8
2025-05-14 05:25:00,14.6,87.72,340.0
2025-05-14 05:30:00,14.6,87.76,340.2
2025-05-14 05:35:00,14.6,87.84,339.8
2025-05-14 05:40:00,14.6,87.76,337.8
2025-05-14 05:45:00,14.6,87.94,339.0
2025-05-14 05:50:00,14.64,87.76,338.8
2025-05-14 05:55:00,14.7,87.94,338.4
2025-05-14 06:00:00,14.78,87.6,338.2
2025-05-14 06:05:00,14.84,87.76,334.8
2025-05-14 06:10:00,14.94,87.68,332.4
2025-05-14 06:15:00,15.04,87.86,330.2
2025-05-14 06:20:00,15.18,87.64,326.2
2025-05-14 06:25:00,15.32,85.2,322.4
2025-05-14 06:30:00,15.6,84.4,316.0
2025-05-14 06:35:00,16.06,83.44,311.8
2025-05-14 06:40:00,16.54,81.62,307.6
2025-05-14 06:45:00,17.16,80.18,296.0
2025-05-14 06:50:00,17.76,76.42,290.0
2025-05-14 06:55:00,18.26,73.56,280.2
2025-05-14 07:00:00,18.6,70.1,274.8
2025-05-14 07:05:00,18.86,68.78,269.8
2025-05-14 07:10:00,19.16,66.9,267.0
2025-05-14 07:15:00,19.62,64.52,265.2
2025-05-14 07:20:00,20.14,61.66,266.0
2025-05-14 07:25:00,20.58,58.76,267.0
2025-05-14 07:30:00,20.8,55.98,269.0
2025-05-14 07:35:00,20.64,53.16,274.2
2025-05-14 07:40:00,20.52,53.74,274.8
2025-05-14 07:45:00,20.68,53.42,272.8
2025-05-14 07:50:00,20.98,54.5,270.8
2025-05-14 07:55:00,21.4,54.16,269.6
2025-05-14 08:00:00,21.82,53.22,266.8
2025-05-14 08:05:00,22.14,51.36,271.4
2025-05-14 08:10:00,22.52,50.6,273.2
2025-05-14 08:15:00,22.86,49.42,272.0
2025-05-14 08:20:00,23.2,47.2,276.0
2025-05-14 08:25:00,23.56,46.34,278.6
2025-05-14 08:30:00,23.96,44.86,278.2
2025-05-14 08:35:00,24.24,40.76,286.4
2025-05-14 08:40:00,24.66,42.1,286.4
2025-05-14 08:45:00,25.2,42.98,282.4
2025-05-14 08:50:00,25.52,40.54,285.0
2025-05-14 08:55:00,25.92,38.6,289.0
2025-05-14 09:00:00,26.18,38.44,289.4
2025-05-14 09:05:00,26.32,36.28,292.4
2025-05-14 09:10:00,26.54,35.64,293.6
2025-05-14 09:15:00,26.66,36.6,291.8
2025-05-14 09:20:00,26.58,34.8,295.4
2025-05-14 09:25:00,26.48,36.6,293.2
2025-05-14 09:30:00,26.84,35.2,290.2
2025-05-14 09:35:00,27.2,32.82,296.2
2025-05-14 09:40:00,26.96,33.26,300.0
2025-05-14 09:45:00,26.82,33.26,298.6
2025-05-14 09:50:00,27.34,37.5,288.0
2025-05-14 09:55:00,27.96,37.9,286.8
2025-05-14 10:00:00,28.2,33.54,290.2
2025-05-14 10:05:00,27.72,29.88,301.2
2025-05-14 10:10:00,27.34,31.8,299.2
2025-05-14 10:15:00,27.62,34.4,294.4
2025-05-14 10:20:00,28.0,35.54,294.2
2025-05-14 10:25:00,28.38,32.88,295.2
2025-05-14 10:30:00,28.5,31.12,299.4
2025-05-14 10:35:00,28.44,31.96,299.4
2025-05-14 10:40:00,28.8,33.68,296.0
2025-05-14 10:45:00,29.06,33.9,295.0
2025-05-14 10:50:00,29.0,32.52,300.2
2025-05-14 10:55:00,29.08,32.48,299.6
2025-05-14 11:00:00,29.3,31.88,298.2
2025-05-14 11:05:00,29.36,30.36,300.0
2025-05-14 11:10:00,29.1,28.42,303.8
2025-05-14 11:15:00,29.0,29.02,304.4
2025-05-14 11:20:00,28.84,26.62,307.6
2025-05-14 11:25:00,28.62,28.5,304.2
2025-05-14 11:30:00,28.66,27.26,305.8
2025-05-14 11:35:00,28.96,24.62,308.0
2025-05-14 11:40:00,29.26,25.0,311.2
2025-05-14 11:45:00,29.58,24.86,309.8
2025-05-14 11:50:00,29.78,24.18,309.2
2025-05-14 11:55:00,29.8,23.4,311.6
2025-05-14 12:00:00,30.08,24.38,309.6
2025-05-14 12:05:00,30.38,23.44,306.4
2025-05-14 12:10:00,30.54,24.84,306.2
2025-05-14 12:15:00,30.54,23.8,307.0
2025-05-14 12:20:00,30.4,23.86,305.6
2025-05-14 12:25:00,30.44,23.86,306.0
2025-05-14 12:30:00,30.56,22.88,306.0
2025-05-14 12:35:00,30.56,24.04,305.6
2025-05-14 12:40:00,30.64,23.08,306.6
2025-05-14 12:45:00,30.56,22.1,306.8
2025-05-14 12:50:00,30.4,23.14,306.4
2025-05-14 12:55:00,30.26,21.94,309.2
2025-05-14 13:00:00,30.16,23.64,307.6
2025-05-14 13:05:00,30.0,25.38,305.2
2025-05-14 13:10:00,30.02,25.44,303.8
2025-05-14 13:15:00,30.12,24.98,306.6
2025-05-14 13:20:00,30.18,25.24,307.0
2025-05-14 13:25:00,30.3,27.18,304.6
2025-05-14 13:30:00,30.2,27.06,305.8
2025-05-14 13:35:00,29.8,27.0,305.4
2025-05-14 13:40:00,29.74,29.34,305.6
2025-05-14 13:45:00,30.2,29.0,303.0
2025-05-14 13:50:00,30.42,27.38,305.2
2025-05-14 13:55:00,30.46,28.1,304.4
2025-05-14 14:00:00,30.66,28.5,304.6
2025-05-14 14:05:00,30.6,27.84,305.6
2025-05-14 14:10:00,30.72,27.26,306.8
2025-05-14 14:15:00,30.8,26.06,308.2
2025-05-14 14:20:00,30.76,27.26,306.4
2025-05-14 14:25:00,30.66,26.7,307.0
2025-05-14 14:30:00,30.62,26.42,307.0
2025-05-14 14:35:00,30.8,27.98,306.4
2025-05-14 14:40:00,30.84,27.38,307.4
2025-05-14 14:45:00,30.64,27.56,305.8
2025-05-14 14:50:00,30.62,29.68,306.2
2025-05-14 14:55:00,30.64,27.56,306.0
2025-05-14 15:00:00,30.32,25.5,306.8
2025-05-14 15:05:00,30.14,27.0,308.4
2025-05-14 15:10:00,30.1,28.16,306.6
2025-05-14 15:15:00,30.04,29.3,307.6
2025-05-14 15:20:00,29.66,28.82,309.8
2025-05-14 15:25:00,29.2,28.56,311.4
2025-05-14 15:30:00,28.92,29.7,308.8
2025-05-14 15:35:00,28.78,29.96,308.2
2025-05-14 15:40:00,28.68,30.18,307.6
2025-05-14 15:45:00,28.42,31.1,306.8
2025-05-14 15:50:00,28.34,32.16,305.6
2025-05-14 15:55:00,28.5,32.72,305.4
2025-05-14 16:00:00,28.5,33.78,303.8
2025-05-14 16:05:00,28.52,32.7,301.8
2025-05-14 16:10:00,28.66,33.3,303.2
2025-05-14 16:15:00,28.5,33.62,304.2
2025-05-14 16:20:00,28.0,32.88,304.0
2025-05-14 16:25:00,27.66,32.74,304.0
2025-05-14 16:30:00,27.72,36.58,300.0
2025-05-14 16:35:00,28.0,34.98,297.6
2025-05-14 16:40:00,27.76,34.12,298.2
2025-05-14 16:45:00,27.48,33.64,300.4
2025-05-14 16:50:00,27.26,34.7,300.0
2025-05-14 16:55:00,27.34,36.0,296.4
2025-05-14 17:00:00,27.46,36.08,295.8
2025-05-14 17:05:00,27.64,35.8,294.6
2025-05-14 17:10:00,27.62,34.74,295.4
2025-05-14 17:15:00,27.42,34.1,297.0
2025-05-14 17:20:00,27.32,36.24,295.6
2025-05-14 17:25:00,27.04,39.22,296.4
2025-05-14 17:30:00,26.9,40.36,295.0
2025-05-14 17:35:00,27.02,42.6,292.2
2025-05-14 17:40:00,27.16,42.62,290.6
2025-05-14 17:45:00,26.96,43.74,291.2
2025-05-14 17:50:00,26.76,43.34,291.4
2025-05-14 17:55:00,26.38,43.2,293.4
2025-05-14 18:00:00,25.64,41.84,295.8
2025-05-14 18:05:00,24.82,43.28,297.2
2025-05-14 18:10:00,24.38,47.58,295.0
2025-05-14 18:15:00,24.3,50.24,293.6
2025-05-14 18:20:00,24.18,47.96,295.0
2025-05-14 18:25:00,23.88,46.08,297.8
2025-05-14 18:30:00,23.4,44.32,300.6
2025-05-14 18:35:00,22.98,44.4,300.8
2025-05-14 18:40:00,22.6,44.0,303.8
2025-05-14 18:45:00,22.18,42.22,303.8
2025-05-14 18:50:00,21.72,41.5,305.0
2025-05-14 18:55:00,21.36,41.7,304.4
2025-05-14 19:00:00,21.06,41.84,305.0
2025-05-14 19:05:00,20.76,41.88,303.2
2025-05-14 19:10:00,20.46,42.58,302.8
2025-05-14 19:15:00,20.22,41.74,302.2
2025-05-14 19:20:00,19.98,40.78,302.0
2025-05-14 19:25:00,19.74,41.12,300.4
2025-05-14 19:30:00,19.56,41.88,301.0
2025-05-14 19:35:00,19.4,42.52,301.6
2025-05-14 19:40:00,19.24,42.68,301.6
2025-05-14 19:45:00,19.1,42.78,303.0
2025-05-14 19:50:00,18.96,42.54,301.2
2025-05-14 19:55:00,18.84,42.54,301.0
2025-05-14 20:00:00,18.74,41.78,300.4
2025-05-14 20:05:00,18.64,42.3,300.6
2025-05-14 20:10:00,18.54,41.5,300.4
2025-05-14 20:15:00,18.46,41.6,298.4
2025-05-14 20:20:00,18.36,41.78,300.0
2025-05-14 20:25:00,18.3,42.32,298.6
2025-05-14 20:30:00,18.22,42.42,298.8
2025-05-14 20:35:00,18.12,42.9,297.8
2025-05-14 20:40:00,18.06,43.34,299.8
2025-05-14 20:45:00,18.0,44.36,298.6
2025-05-14 20:50:00,17.92,44.6,298.8
2025-05-14 20:55:00,17.94,46.06,297.8
2025-05-14 21:00:00,18.1,47.56,301.0
2025-05-14 21:05:00,18.3,49.06,303.0
2025-05-14 21:10:00,18.46,50.2,306.4
2025-05-14 21:15:00,18.6,51.48,306.6
2025-05-14 21:20:00,18.7,52.48,309.2
2025-05-14 21:25:00,18.7,53.7,312.2
2025-05-14 21:30:00,18.76,54.5,312.6
2025-05-14 21:35:00,18.76,55.18,315.2
2025-05-14 21:40:00,18.78,55.88,315.6
2025-05-14 21:45:00,18.7,56.42,315.8
2025-05-14 21:50:00,18.7,57.14,318.4
2025-05-14 21:55:00,18.7,57.2,317.2
2025-05-14 22:00:00,18.66,57.52,318.0
2025-05-14 22:05:00,18.6,57.84,318.8
2025-05-14 22:10:00,18.6,58.08,318.6
2025-05-14 22:15:00,18.6,58.04,318.0
2025-05-14 22:20:00,18.6,58.38,318.0
2025-05-14 22:25:00,18.7,58.84,317.0
2025-05-14 22:30:00,18.72,59.64,319.8
2025-05-14 22:35:00,18.78,59.82,319.4
2025-05-14 22:40:00,18.8,60.36,321.6
2025-05-14 22:45:00,18.8,61.4,322.0
2025-05-14 22:50:00,18.78,61.84,324.4
2025-05-14 22:55:00,18.74,62.48,324.6
2025-05-14 23:00:00,18.7,62.78,325.2
2025-05-14 23:05:00,18.68,63.42,325.6
2025-05-14 23:10:00,18.6,64.0,324.2
2025-05-14 23:15:00,18.6,65.02,327.6
2025-05-14 23:20:00,18.6,65.68,327.0
2025-05-14 23:25:00,18.58,65.92,327.6
2025-05-14 23:30:00,18.5,66.2,328.0
2025-05-14 23:35:00,18.5,66.9,329.2
2025-05-14 23:40:00,18.46,67.42,331.0
2025-05-14 23:45:00,18.4,68.48,330.4
2025-05-14 23:50:00,18.4,68.62,331.6
2025-05-14 23:55:00,18.34,69.06,330.6
2025-05-15 00:00:00,18.3,69.4,331.0
2025-05-15 00:05:00,18.3,70.36,334.0
2025-05-15 00:10:00,18.3,70.32,332.6
2025-05-15 00:15:00,18.28,70.94,333.4
2025-05-15 00:20:00,18.2,71.12,334.0
2025-05-15 00:25:00,18.2,71.62,334.0
2025-05-15 00:30:00,18.2,71.28,333.0
2025-05-15 00:35:00,18.18,71.06,330.0
2025-05-15 00:40:00,18.12,71.54,331.6
2025-05-15 00:45:00,18.1,71.32,331.4
2025-05-15 00:50:00,18.1,71.64,329.0
2025-05-15 00:55:00,18.1,71.7,330.2
2025-05-15 01:00:00,18.1,72.2,330.8
2025-05-15 01:05:00,18.0,72.68,330.6
2025-05-15 01:10:00,18.0,73.24,332.0
2025-05-15 01:15:00,18.0,72.86,331.6
2025-05-15 01:20:00,17.96,72.8,328.6
2025-05-15 01:25:00,17.9,72.28,327.8
2025-05-15 01:30:00,17.9,73.42,330.2
2025-05-15 01:35:00,17.9,72.32,326.6
2025-05-15 01:40:00,17.9,72.34,325.8
2025-05-15 01:45:00,17.86,75.08,331.8
2025-05-15 01:50:00,17.82,75.5,331.4
2025-05-15 01:55:00,17.8,74.6,331.0
2025-05-15 02:00:00,17.8,74.54,328.0
2025-05-15 02:05:00,17.8,73.9,326.2
2025-05-15 02:10:00,17.74,73.7,325.6
2025-05-15 02:15:00,17.7,74.34,327.2
2025-05-15 02:20:00,17.7,76.18,329.4
2025-05-15 02:25:00,17.66,76.38,332.0
2025-05-15 02:30:00,17.6,76.04,329.4
2025-05-15 02:35:00,17.6,76.02,328.4
2025-05-15 02:40:00,17.6,76.08,330.2
2025-05-15 02:45:00,17.58,75.5,326.2
2025-05-15 02:50:00,17.54,76.1,328.4
2025-05-15 02:55:00,17.58,75.58,325.4
2025-05-15 03:00:00,17.5,76.82,328.6
2025-05-15 03:05:00,17.5,76.24,327.2
2025-05-15 03:10:00,17.5,76.72,326.8
2025-05-15 03:15:00,17.5,76.32,326.8
2025-05-15 03:20:00,17.5,76.84,326.0
2025-05-15 03:25:00,17.54,77.26,328.4
2025-05-15 03:30:00,17.58,77.56,330.4
2025-05-15 03:35:00,17.58,77.7,329.8
2025-05-15 03:40:00,17.54,78.46,333.2
2025-05-15 03:45:00,17.5,79.0,332.4
2025-05-15 03:50:00,17.5,79.46,334.2
2025-05-15 03:55:00,17.54,79.7,335.0
2025-05-15 04:00:00,17.5,79.72,333.8
2025-05-15 04:05:00,17.5,79.98,335.2
2025-05-15 04:10:00,17.5,80.56,336.0
2025-05-15 04:15:00,17.52,80.7,336.6
2025-05-15 04:20:00,17.58,81.46,337.4
2025-05-15 04:25:00,17.6,81.4,337.4
2025-05-15 04:30:00,17.6,81.3,334.8
2025-05-15 04:35:00,17.6,81.24,335.8
2025-05-15 04:40:00,17.6,81.28,334.2
2025-05-15 04:45:00,17.6,81.8,336.6
2025-05-15 04:50:00,17.6,82.12,336.6
2025-05-15 04:55:00,17.6,82.2,334.0
2025-05-15 05:00:00,17.68,83.06,338.4
2025-05-15 05:05:00,17.66,83.28,338.6
2025-05-15 05:10:00,17.68,83.64,338.0
2025-05-15 05:15:00,17.62,84.08,339.6
2025-05-15 05:20:00,17.6,84.52,340.4
2025-05-15 05:25:00,17.6,84.96,339.6
2025-05-15 05:30:00,17.6,85.3,339.6
2025-05-15 05:35:00,17.58,85.8,341.2
2025-05-15 05:40:00,17.56,85.6,339.6
2025-05-15 05:45:00,17.58,85.96,339.2
2025-05-15 05:50:00,17.58,85.9,336.8
2025-05-15 05:55:00,17.6,86.22,338.0
2025-05-15 06:00:00,17.6,86.04,335.4
2025-05-15 06:05:00,17.6,86.86,340.4
2025-05-15 06:10:00,17.6,87.52,339.6
2025-05-15 06:15:00,17.6,87.66,338.4
2025-05-15 06:20:00,17.6,88.48,339.8
2025-05-15 06:25:00,17.58,88.26,337.2
2025-05-15 06:30:00,17.5,88.24,333.6
2025-05-15 06:35:00,17.44,88.16,333.6
2025-05-15 06:40:00,17.4,87.54,323.4
2025-05-15 06:45:00,17.3,87.36,318.0
2025-05-15 06:50:00,17.3,87.46,314.0
2025-05-15 06:55:00,17.34,88.04,312.6
2025-05-15 07:00:00,17.52,88.36,308.6
2025-05-15 07:05:00,17.78,87.92,303.6
2025-05-15 07:10:00,18.04,87.58,299.4
2025-05-15 07:15:00,18.26,87.66,298.6
2025-05-15 07:20:00,18.3,87.6,295.0
2025-05-15 07:25:00,18.34,87.84,293.4
2025-05-15 07:30:00,18.2,88.24,294.0
2025-05-15 07:35:00,18.1,89.16,294.0
2025-05-15 07:40:00,18.1,89.64,292.6
2025-05-15 07:45:00,18.04,89.62,292.4
2025-05-15 07:50:00,17.98,89.58,293.0
2025-05-15 07:55:00,17.9,90.24,290.0
2025-05-15 08:00:00,17.9,90.5,291.0
2025-05-15 08:05:00,17.88,90.68,289.8
2025-05-15 08:10:00,17.82,90.76,289.0
2025-05-15 08:15:00,17.96,90.8,286.6
2025-05-15 08:20:00,18.14,90.68,283.2
2025-05-15 08:25:00,18.36,90.54,278.8
2025-05-15 08:30:00,18.64,90.28,273.0
2025-05-15 08:35:00,18.9,89.94,271.0
2025-05-15 08:40:00,19.22,89.76,265.4
2025-05-15 08:45:00,19.6,89.12,259.6
2025-05-15 08:50:00,20.12,89.3,251.4
2025-05-15 08:55:00,20.4,88.4,247.0
2025-05-15 09:00:00,20.4,87.86,247.0
2025-05-15 09:05:00,20.36,88.52,246.4
2025-05-15 09:10:00,20.18,88.52,247.8
2025-05-15 09:15:00,19.94,88.46,251.0
2025-05-15 09:20:00,19.9,89.0,249.4
2025-05-15 09:25:00,19.9,89.56,247.2
2025-05-15 09:30:00,19.9,89.84,246.0
2025-05-15 09:35:00,19.82,90.16,245.8
2025-05-15 09:40:00,19.76,90.84,246.2
2025-05-15 09:45:00,19.62,90.56,249.8
2025-05-15 09:50:00,19.52,90.52,249.6
2025-05-15 09:55:00,19.36,90.9,249.6
2025-05-15 10:00:00,19.18,91.1,251.4
2025-05-15 10:05:00,19.04,91.42,253.2
2025-05-15 10:10:00,18.9,91.64,252.4
2025-05-15 10:15:00,18.92,91.56,252.2
2025-05-15 10:20:00,19.42,91.5,245.2
2025-05-15 10:25:00,19.98,90.16,239.8
2025-05-15 10:30:00,20.28,89.04,238.4
2025-05-15 10:35:00,20.46,88.52,239.0
2025-05-15 10:40:00,20.76,88.06,235.2
2025-05-15 10:45:00,20.8,88.04,234.0
2025-05-15 10:50:00,20.8,88.58,237.8
2025-05-15 10:55:00,20.72,88.72,235.8
2025-05-15 11:00:00,21.02,89.0,230.6
2025-05-15 11:05:00,21.58,89.14,224.4
2025-05-15 11:10:00,21.8,88.62,222.0
2025-05-15 11:15:00,21.9,88.58,220.2
2025-05-15 11:20:00,21.88,88.68,224.4
2025-05-15 11:25:00,21.9,88.42,220.6
2025-05-15 11:30:00,21.76,87.6,223.2
2025-05-15 11:35:00,21.34,83.74,235.0
2025-05-15 11:40:00,20.48,78.68,264.6
2025-05-15 11:45:00,19.74,81.46,275.4
2025-05-15 11:50:00,19.48,83.48,275.4
2025-05-15 11:55:00,19.36,84.5,274.6
2025-05-15 12:00:00,19.22,84.84,278.8
2025-05-15 12:05:00,19.44,84.52,275.4
2025-05-15 12:10:00,19.7,84.84,274.2
2025-05-15 12:15:00,20.14,86.36,267.8
2025-05-15 12:20:00,20.38,83.36,270.6
2025-05-15 12:25:00,20.76,85.56,263.8
2025-05-15 12:30:00,20.98,82.02,266.4
2025-05-15 12:35:00,21.22,83.62,263.0
2025-05-15 12:40:00,21.8,82.52,259.2
2025-05-15 12:45:00,22.4,79.58,261.2
